   -1.198007    -3.775320    -1.893042    -0.995016    -0.212921     0.064736     0.196903     1.025364    -1.091242    -1.267569     0.614107    -0.105205      1
    0.989396     1.639965    -0.174683     1.217112    -2.740474     0.198451    -0.928636     1.095110    -1.392421    -1.248704    -0.332839    -0.808370      1
   -1.386017    -1.151850    -1.943863    -1.972359    -1.725788     0.792989    -0.298545     0.316347    -2.078625     0.821843    -1.800468    -1.159993      1
   -0.637668    -0.760668     0.195129     0.237486     0.943192     0.560491     0.209078    -1.045419    -0.407458    -0.086467    -1.259819    -0.323994      1
   -1.434819     0.028358     0.358849     0.133108    -0.165375     1.443574     1.010936    -0.027339     2.130616    -0.900916     0.799038    -1.006003      1
   -1.004065    -0.566808    -0.081550    -1.174770    -0.249190    -1.377625    -0.829197    -1.404558    -2.246788    -0.037279    -0.291506     0.088203      1
    0.615079     0.669631     1.112039    -0.042037     1.050391     1.992092     1.462826     1.662320     0.112605     0.928208     1.980599     0.393130      1
    0.776227    -0.928923     0.217066     1.966135     0.324043     1.192114     1.346647     0.535405     0.670318    -0.628691     0.310210    -0.256241      1
   -0.652733    -0.540207    -1.122275    -1.299550    -0.329886     0.973349    -1.310475    -0.287886     1.722257     0.104014    -0.240416     0.008575      1
    0.836730     2.865809     1.486277     2.730655    -0.946308    -1.657550     0.330613     1.125565     1.370395    -0.800072     0.520318     0.074770      1
    2.570570     0.916191     0.211590     1.311153     0.296880     0.354958    -1.052947    -0.368151    -1.523238     0.124234    -2.011876     0.986298      1
   -1.980416    -3.214745    -1.141703    -1.123543    -3.508424     0.362471     0.491774     0.970876    -0.094062    -0.253678     1.332701    -0.806159      1
   -0.248667    -1.374410     1.142153     1.727334     0.541218    -2.207891    -0.090331     0.695048    -0.632380    -1.106719    -0.390645    -2.577989      1
    0.228825    -0.765723    -0.337176     0.084708     1.431860    -0.822804    -0.495694    -1.864509     1.895088     0.053453    -0.188366    -0.345340      1
    1.122503     0.951960    -1.412372     0.691877     0.999465     0.144818     1.712789     1.370301     1.088547    -0.557212     0.142400     1.746365      1
    1.957810     1.047169     0.642876     1.290231     1.666854     0.468619     3.445639     0.778518    -0.597461     1.307029     1.024462     0.133439      1
   -1.135397    -1.947225    -0.420854    -0.828552     0.529860    -1.136528    -0.859120     0.063755    -1.669985    -1.242339     0.231609    -1.121280      1
    0.146917    -2.014537    -1.245158    -1.552808    -2.912044    -2.086245    -1.316186    -0.523404    -0.944950     0.076452    -0.023155     0.022037      1
   -1.984817    -0.391870    -1.291755    -1.021818     2.431661     1.052675     1.939394     0.868041     0.798577     1.363280     1.961837    -0.748144      1
   -0.707342     0.710063    -0.044445    -0.660107     0.069797     0.145918     1.532235    -0.131238    -1.966272    -0.546409    -0.126315    -0.981828      1
    2.093132    -0.861128     0.421391     0.221047     1.238758    -0.025445    -2.552713     0.770569    -1.749946    -0.074836     0.489771     0.521238      1
    2.087887     1.150007     2.521430     2.668886     0.732581    -0.658805    -0.294740     0.061326    -1.120223     0.540691    -0.824986     2.336009      1
   -1.516036    -0.393211    -2.643877    -2.822347    -2.262188     1.528925     1.843452    -0.473173    -1.359121    -1.411620     0.174219     0.341831      1
   -1.096349    -0.416373    -0.980590    -2.079806     0.464207    -0.269916     0.237600    -0.800526    -1.028856    -0.209995     0.688811     1.089358      1
    1.772155    -0.121590     0.462467     3.045604     2.400038     0.355658     2.173747     0.628060     2.129566     2.002236    -3.137376     0.831083      1
   -1.160950    -1.136975    -2.524486    -0.312393    -0.234033    -2.193424     1.000042    -0.015604     0.605882     0.335953    -1.807563    -0.292852      1
    2.322370    -0.020344    -1.513536     0.965869     1.078895     1.893640     1.354114    -0.986576     0.729866     0.168474     1.158033     2.672161      1
   -0.524095    -0.558343     0.486023    -0.155192     2.280530     0.482548     0.260635     0.526040     4.244981     0.701201     0.313480     3.775831      1
    1.327145    -2.306222     1.682114     0.586900    -1.604707     0.209617     1.118775     0.804880     1.996713    -1.412363    -0.456724    -0.436847      1
   -0.198725    -0.948460    -1.319486    -1.398189     0.036606    -1.220067    -1.057838     0.433563     0.617953     0.561442    -0.516101    -0.172113      1
   -0.395846     0.315971     0.154494    -0.254956    -2.009100    -0.480329    -3.008637    -1.330759    -1.437511     1.150130     0.128868     0.070017      2
   -1.108156     1.445408     1.412792     1.788671     0.250680     0.787192     0.807980    -0.232262     0.504642     0.398415     0.765132     0.833163      2
   -1.305832     1.395675    -0.267286     0.865338     0.626270     0.854989     0.063902    -1.259272     0.892432     0.147131     1.073858    -0.343288      2
   -0.075291     1.062629    -0.056955    -1.114481    -0.844142    -0.606276    -1.052704     1.201708    -0.884246     0.646890    -0.630224    -1.073244      2
    1.918719     2.570478     2.103960     0.816824     0.560753    -0.792820     0.682715     0.495150     0.289790     0.373712     0.306279    -0.095559      2
    1.675236     0.923062     3.238162     1.461200    -0.432313     0.464935     0.616381     0.229245     0.069663     0.575449    -0.649473    -0.366575      2
   -0.657557    -1.119553    -0.443262    -2.026240    -3.668470    -0.901851    -0.168350    -0.629851     0.633627     1.233091     1.296165     0.196801      2
   -0.596108     0.140475    -0.439215     0.473297    -1.615645     0.488899    -1.276967    -1.178350     1.323225     0.352024     1.425480     0.026592      2
    1.810258     3.070416     2.867490     1.375828    -2.280742     0.397984     0.440752     0.629587     0.885425     1.318366     0.866373     0.098411      2
   -0.245453    -1.614031    -1.366587    -0.612741    -1.171983    -0.831338    -0.670340    -1.077591    -2.693555     0.237392    -0.702946     0.021165      2
    3.779661     1.485646     1.263308     2.230882    -0.114229    -0.373209     1.591896     2.084534     0.165525     0.877164     1.355289     0.246178      2
    0.611438     0.544693     2.340222     0.058560    -0.038614    -0.737501    -0.065216     1.537166     1.831473     0.997566    -0.129358     2.311717      2
    0.476921     0.712228    -1.195120     0.685025     1.425851    -0.099502    -0.132610     0.619031     0.953514     0.589602     2.959797    -1.566539      2
    2.408374     0.339167     1.083851     1.202090    -2.509083    -0.346869    -1.764565    -1.777227     0.847894    -2.495207     1.192278     1.053664      2
   -1.587977    -0.140481     0.135613    -0.425979     0.286251    -1.458214     0.305737    -1.727114    -1.547522     0.001925     0.637676    -0.561513      2
    0.006574     3.455638     2.827527     3.041221    -2.646131    -1.360961    -0.522816    -1.262098    -2.269027    -0.487712    -1.424522    -1.935247      2
    0.004320     1.902157     3.669716     1.044568     1.191000    -1.160200     0.720966    -0.367541     1.742930     0.457284     0.192726     0.099302      2
    2.269549     0.153289     2.816460     1.565183     0.818337    -0.438044     1.462046    -0.106966    -1.379214    -1.036414     0.137567     0.038021      2
    0.818420    -0.176373     2.084748     1.398863    -0.572598     1.672133     0.758851    -1.744972    -1.867296    -1.432909    -2.049141     1.487548      2
    0.259232     0.899979     0.747408    -1.224513    -0.774334    -2.197150    -0.346309    -0.370783    -0.919108    -1.150051     0.833091    -1.716346      2
   -4.616320    -1.942275    -1.047619    -1.490664    -1.018176    -1.589577     1.369141    -0.108948    -0.989499     1.552199    -0.734536     0.856675      2
    0.714751     1.677698     2.703329     3.534942    -1.866254    -0.607248    -1.299146     0.322241    -1.551245     0.837404    -0.558605     0.169996      2
    0.402316     0.210170     1.305246     0.313654    -1.796556    -2.160375    -0.246049    -1.422998    -1.361584    -0.903380    -1.298249     0.105572      2
    2.171077    -0.300205    -1.080707     1.999673    -1.021736     0.615734    -0.176846    -0.221727     0.308856    -0.113327     0.336609     1.185119      2
   -2.318000    -1.377969     0.669370    -0.145177    -0.554083    -0.328807     0.260233    -0.524535    -0.644653    -0.898584     0.199037     0.418476      2
    2.084667     0.638379     0.459261     1.541185     1.030564     2.320186    -1.918599    -0.269075     1.088798     0.887448     1.082415     0.110576      2
    2.371282     2.044646     2.055134     0.827630    -0.330068    -0.844956    -0.847093     1.657221     3.423477    -0.166781     1.024051     0.905549      2
    0.031723     1.165682     1.615083     1.477185    -1.774362    -0.971524    -0.343128    -0.415641     2.485008    -1.959352    -0.655888     0.393183      2
    0.103925     0.030871    -0.130341     1.381207    -0.069178    -1.017563    -0.201292    -0.735372    -0.044621    -0.170685     0.538902     1.215227      2
   -1.909967    -1.133130    -0.385392    -0.333487    -1.132736    -1.161785    -1.481074    -2.126784    -0.645700     2.127566    -2.620086    -2.289703      2
   -1.628515    -2.803808     0.589715    -1.331159     1.550270    -1.335934    -0.699191    -2.175671    -1.017654    -1.474836    -1.920944     0.580940      3
   -0.161982    -1.487514    -0.737019    -1.111595    -1.557939    -0.270412     1.076246     1.137721     0.387638    -0.320823    -0.588794    -1.163998      3
   -2.545790    -0.504561    -1.248522    -0.363922    -2.377180    -2.886014    -2.177124    -1.555013    -1.125216     0.928124    -1.679028     0.741531      3
